reference,ean,mpn,upc,product_id,parent_product_id,stock,total_sold,stock_cost_ex,stock_cost_inc,cost_price_import_tax,actual_cost_price_ex,actual_cost_price_inc,price_inc,price_ex,price_sale_inc,price_sale_ex,price_rrp_inc,price_rrp_ex,cost_price_inc,cost_price_ex,name,title,parent_title,parent_reference,attribute_summary,model,product_url,num_sold_period,avg_sold_period,weeks_cover,bundled
0004852907,5061049601585,,,22354,7615,2,,,,,,,249.000,207.500,119.990,99.992,0.000,0.000,,,ASHWOOD,"Women's Wide Fashion Collar Side Zip Leather Jacket Red: Universal","Women's Wide Fashion Collar Side Zip Leather Jacket Red: Universal",00048529,"Size: 20",universal,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7615,0,0,0,N
0004852909,5061049601608,,,22356,7615,2,,,,,,,289.000,240.833,159.990,133.325,0.000,0.000,,,ASHWOOD,"Women's Wide Fashion Collar Side Zip Leather Jacket Red: Universal","Women's Wide Fashion Collar Side Zip Leather Jacket Red: Universal",00048529,"Size: 24",universal,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-red-universal-p7615,0,0,0,N
0004854102,5061049601356,,,22358,7616,2,,,,,,,229.000,190.833,99.990,83.325,0.000,0.000,,,ASHWOOD,"Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal","Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal",00048541,"Size: 10",universal,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7616,0,0,0,N
0004854107,5061049601400,,,22363,7616,2,,,,,,,249.000,207.500,119.990,99.992,0.000,0.000,,,ASHWOOD,"Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal","Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal",00048541,"Size: 20",universal,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7616,0,0,0,N
0004854108,5061049601417,,,22364,7616,2,,,,,,,269.000,224.167,139.990,116.658,0.000,0.000,,,ASHWOOD,"Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal","Women's Wide Fashion Collar Side Zip Leather Jacket Tan: Universal",00048541,"Size: 22",universal,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-wide-fashion-collar-side-zip-leather-jacket-tan-universal-p7616,0,0,0,N
0004855303,5056798423274,,,22371,7620,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Brown : Lillian","Leather Biker Jacket Brown : Lillian",00048553,"Size: 12",N-12,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-brown-lillian-p7620,0,0,0,N
0004855304,5056798423281,,,22372,7620,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Brown : Lillian","Leather Biker Jacket Brown : Lillian",00048553,"Size: 14",N-12,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-brown-lillian-p7620,0,0,0,N
0004855307,5056798423311,,,22374,7620,2,,,,,,,249.000,207.500,249.000,207.500,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Brown : Lillian","Leather Biker Jacket Brown : Lillian",00048553,"Size: 20",N-12,ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-brown-lillian-p7620,0,0,0,N
0003201908,,,,22427,2480,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Leather Biker Jacket Black :  Zoey","Leather Biker Jacket Black :  Zoey",00032019,"Size: 22",JAIN,ladies-c3/leather-biker-jacket-black-zoey-p2480,0,0,0,N
0004861309,5061027912313,,,22446,7632,2,,,,,,,309.000,257.500,239.000,199.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Black: AWL-284","Women's Collarless Leather Fashion Jacket Black: AWL-284",00048613,"Size: 24",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-black-awl-284-p7632,0,0,0,N
0004862501,5061027912320,,,22447,7633,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Navy: AWL-284","Women's Collarless Leather Fashion Jacket Navy: AWL-284",00048625,"Size: 8",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-navy-awl-284-p7633,0,0,0,N
0004862504,5061027912351,,,22450,7633,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Navy: AWL-284","Women's Collarless Leather Fashion Jacket Navy: AWL-284",00048625,"Size: 14",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-navy-awl-284-p7633,0,0,0,N
0004862506,5061027912375,,,22452,7633,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Navy: AWL-284","Women's Collarless Leather Fashion Jacket Navy: AWL-284",00048625,"Size: 18",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-navy-awl-284-p7633,0,0,0,N
0004862509,5061027912405,,,22455,7633,2,,,,,,,309.000,257.500,239.000,199.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Navy: AWL-284","Women's Collarless Leather Fashion Jacket Navy: AWL-284",00048625,"Size: 24",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-navy-awl-284-p7633,0,0,0,N
0004863702,5061027912429,,,22457,7634,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Oxblood: AWL-284","Women's Collarless Leather Fashion Jacket Oxblood: AWL-284",00048637,"Size: 10",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-oxblood-awl-284-p7634,0,0,0,N
0004863704,5061027912443,,,22459,7634,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Oxblood: AWL-284","Women's Collarless Leather Fashion Jacket Oxblood: AWL-284",00048637,"Size: 14",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-oxblood-awl-284-p7634,0,0,0,N
0004863705,5061027912450,,,22460,7634,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Oxblood: AWL-284","Women's Collarless Leather Fashion Jacket Oxblood: AWL-284",00048637,"Size: 16",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-oxblood-awl-284-p7634,0,0,0,N
0004863708,5061027912481,,,22463,7634,2,,,,,,,289.000,240.833,219.000,182.500,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Oxblood: AWL-284","Women's Collarless Leather Fashion Jacket Oxblood: AWL-284",00048637,"Size: 22",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-oxblood-awl-284-p7634,0,0,0,N
0004864903,5061027912528,,,22467,7635,2,,,,,,,249.000,207.500,179.000,149.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Tan: AWL-284","Women's Collarless Leather Fashion Jacket Tan: AWL-284",00048649,"Size: 12",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-tan-awl-284-p7635,0,0,0,N
0004864908,5061027912573,,,22472,7635,2,,,,,,,289.000,240.833,219.000,182.500,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Tan: AWL-284","Women's Collarless Leather Fashion Jacket Tan: AWL-284",00048649,"Size: 22",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-tan-awl-284-p7635,0,0,0,N
0004864909,5061027912580,,,22473,7635,2,,,,,,,309.000,257.500,239.000,199.167,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Tan: AWL-284","Women's Collarless Leather Fashion Jacket Tan: AWL-284",00048649,"Size: 24",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-tan-awl-284-p7635,0,0,0,N
0004866107,5061027912658,,,22480,7636,2,,,,,,,269.000,224.167,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Taupe: AWL-284","Women's Collarless Leather Fashion Jacket Taupe: AWL-284",00048661,"Size: 20",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-taupe-awl-284-p7636,0,0,0,N
0004866108,5061027912665,,,22481,7636,2,,,,,,,289.000,240.833,219.000,182.500,0.000,0.000,,,ASHWOOD,"Women's Collarless Leather Fashion Jacket Taupe: AWL-284","Women's Collarless Leather Fashion Jacket Taupe: AWL-284",00048661,"Size: 22",awl-284,ladies-c3/leather-jackets-c9/casual-styles-c124/womens-collarless-leather-fashion-jacket-taupe-awl-284-p7636,0,0,0,N
0004857703,5061027915680,,,22485,7637,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Black: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Black: AWL-Blazer",00048577,"Size: 12",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-black-awl-blazer-p7637,0,0,0,N
0004858901,5061027915758,,,22492,7638,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Tan: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Tan: AWL-Blazer",00048589,"Size: 8",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-tan-awl-blazer-p7638,0,0,0,N
0004858906,5061027915802,,,22497,7638,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Tan: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Tan: AWL-Blazer",00048589,"Size: 18",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-tan-awl-blazer-p7638,0,0,0,N
0004860101,5061027915840,,,22501,7639,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer",00048601,"Size: 8",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-taupe-awl-blazer-p7639,0,0,0,N
0004860102,5061027915857,,,22502,7639,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer",00048601,"Size: 10",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-taupe-awl-blazer-p7639,0,0,0,N
0004860109,5061027915925,,,22509,7639,2,,,,,,,289.000,240.833,239.000,199.167,0.000,0.000,,,ASHWOOD,"Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer","Womens Leather Fashion Single Breasted Blazer Taupe: AWL-Blazer",00048601,"Size: 24",awl-blazer,ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-taupe-awl-blazer-p7639,0,0,0,N
0004143811,5061049602339,,,22622,5377,2,,,,,,,329.000,274.167,169.000,140.833,0.000,0.000,,,Brampton,"Leather Biker Jacket Tan: Hard Knott","Leather Biker Jacket Tan: Hard Knott",00041438,"Size: 6XL","BR ROCK 2",mens-c4/leather-biker-jacket-tan-hard-knott-p5377,0,0,0,N
0004348410,5061049601974,,,22623,6149,2,,,,,,,249.000,207.500,229.000,190.833,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Black: Axel","Mens  Leather Biker Jacket Black: Axel",00043484,"Size: 5XL",G-6400,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-black-axel-p6149,0,0,0,N
0000642201,,,,22630,7738,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 8","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0004891701,,,,22631,7739,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER","Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER",00048917,"Size: 8","1132 biker",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-veg-tan-1132-biker-p7739,0,0,0,N
0004894403,5056798422161,,,22637,7745,2,,,,,,,189.000,157.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Grey: G-6200","Mens  Leather Biker Jacket Grey: G-6200",00048944,"Size: S",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745,0,0,0,N
0004885701,,,,22642,7750,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Tan : Moto Bomber","Ladies Leather Bomber Jacket  Tan : Moto Bomber",00048857,"Size: 8","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750,0,0,0,N
0000642202,,,,22656,7738,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 10","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0000642206,,,,22660,7738,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 18","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0000642207,,,,22661,7738,2,,,,,,,249.000,207.500,219.000,182.500,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 20","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0000642208,,,,22662,7738,2,,,,,,,269.000,224.167,239.000,199.167,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 22","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0000642209,,,,22663,7738,2,,,,,,,289.000,240.833,259.000,215.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Black/app : 1132 BIKER","Women's Leather Biker Style Jacket Black/app : 1132 BIKER",00006422,"Size: 24","1132 BIKER",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-black-app-1132-biker-p7738,0,0,0,N
0004891703,,,,22665,7739,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER","Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER",00048917,"Size: 12","1132 biker",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-veg-tan-1132-biker-p7739,0,0,0,N
0004891705,,,,22667,7739,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER","Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER",00048917,"Size: 16","1132 biker",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-veg-tan-1132-biker-p7739,0,0,0,N
0004891706,,,,22668,7739,2,,,,,,,229.000,190.833,199.000,165.833,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER","Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER",00048917,"Size: 18","1132 biker",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-veg-tan-1132-biker-p7739,0,0,0,N
0004891707,,,,22669,7739,2,,,,,,,249.000,207.500,219.000,182.500,0.000,0.000,,,ASHWOOD,"Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER","Women's Leather Biker Style Jacket Veg Tan : 1132 BIKER",00048917,"Size: 20","1132 biker",ladies-c3/leather-jackets-c9/biker-styles-c78/womens-leather-biker-style-jacket-veg-tan-1132-biker-p7739,0,0,0,N
0004888108,5061042994646,,,22678,7740,2,,,,,,,219.000,182.500,154.990,129.158,0.000,0.000,,,ASHWOOD,"Leather Biker Style Jacket Black : Awl-1201","Leather Biker Style Jacket Black : Awl-1201",00048881,"Size: 22",awl-1201,ladies-c3/leather-jackets-c9/leather-biker-style-jacket-black-awl-1201-p7740,0,0,0,N
0004898703,,,,22698,7764,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 12",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004898704,,,,22699,7764,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 14",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004898706,,,,22701,7764,2,,,,,,,229.000,190.833,179.000,149.167,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 18",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004898707,,,,22702,7764,2,,,,,,,249.000,207.500,199.000,165.833,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 20",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004898708,,,,22703,7764,2,,,,,,,269.000,224.167,219.000,182.500,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 22",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004898709,,,,22704,7764,2,,,,,,,289.000,240.833,239.000,199.167,0.000,0.000,,,ASHWOOD,"Ashwood Leather Jacket Red: Aliona","Ashwood Leather Jacket Red: Aliona",00048987,"Size: 24",AWL-281,ladies-c3/leather-jackets-c9/casual-styles-c124/ashwood-leather-jacket-red-aliona-p7764,0,0,0,N
0004892909,5056798422321,,,22719,7744,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Brown: G-6200","Mens  Leather Biker Jacket Brown: G-6200",00048929,"Size: 4XL",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-brown-g-6200-p7744,0,0,0,N
0004894407,5056798422208,,,22724,7745,2,,,,,,,189.000,157.500,189.000,157.500,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Grey: G-6200","Mens  Leather Biker Jacket Grey: G-6200",00048944,"Size: 2XL",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745,0,0,0,N
0004894408,5056798422215,,,22725,7745,2,,,,,,,209.000,174.167,209.000,174.167,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Grey: G-6200","Mens  Leather Biker Jacket Grey: G-6200",00048944,"Size: 3XL",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745,0,0,0,N
0004894409,5056798422222,,,22726,7745,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Grey: G-6200","Mens  Leather Biker Jacket Grey: G-6200",00048944,"Size: 4XL",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745,0,0,0,N
0004895909,5056798422123,,,22733,7746,2,,,,,,,229.000,190.833,229.000,190.833,0.000,0.000,,,ASHWOOD,"Mens  Leather Biker Jacket Tan: G-6200","Mens  Leather Biker Jacket Tan: G-6200",00048959,"Size: 4XL",g-6200,mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-tan-g-6200-p7746,0,0,0,N
0004882103,5056798407953,,,22736,7747,2,,,,,,,199.000,165.833,149.990,124.992,0.000,0.000,,,ASHWOOD,"Ladies Waterfall Front Leather Jacket Black: Diva","Ladies Waterfall Front Leather Jacket Black: Diva",00048821,"Size: 12",licra,ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747,1,0.08,24,N
0004882106,5056798407984,,,22739,7747,2,,,,,,,199.000,165.833,149.990,124.992,0.000,0.000,,,ASHWOOD,"Ladies Waterfall Front Leather Jacket Black: Diva","Ladies Waterfall Front Leather Jacket Black: Diva",00048821,"Size: 18",licra,ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747,0,0,0,N
0004883303,,,,22742,7748,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Black : Moto Bomber","Ladies Leather Bomber Jacket  Black : Moto Bomber",00048833,"Size: 12","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-black-moto-bomber-p7748,0,0,0,N
0004883308,,,,22747,7748,2,,,,,,,209.000,174.167,139.000,115.833,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Black : Moto Bomber","Ladies Leather Bomber Jacket  Black : Moto Bomber",00048833,"Size: 22","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-black-moto-bomber-p7748,0,0,0,N
0004884504,,,,22751,7749,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Burgundy : Moto Bomber","Ladies Leather Bomber Jacket  Burgundy : Moto Bomber",00048845,"Size: 14","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-burgundy-moto-bomber-p7749,0,0,0,N
0004884506,,,,22753,7749,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Burgundy : Moto Bomber","Ladies Leather Bomber Jacket  Burgundy : Moto Bomber",00048845,"Size: 18","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-burgundy-moto-bomber-p7749,0,0,0,N
0004884508,,,,22755,7749,2,,,,,,,209.000,174.167,139.000,115.833,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Burgundy : Moto Bomber","Ladies Leather Bomber Jacket  Burgundy : Moto Bomber",00048845,"Size: 22","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-burgundy-moto-bomber-p7749,0,0,0,N
0004885705,,,,22760,7750,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Tan : Moto Bomber","Ladies Leather Bomber Jacket  Tan : Moto Bomber",00048857,"Size: 16","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750,0,0,0,N
0004885706,,,,22761,7750,2,,,,,,,169.000,140.833,99.000,82.500,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Tan : Moto Bomber","Ladies Leather Bomber Jacket  Tan : Moto Bomber",00048857,"Size: 18","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750,0,0,0,N
0004885707,,,,22762,7750,2,,,,,,,189.000,157.500,119.000,99.167,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Tan : Moto Bomber","Ladies Leather Bomber Jacket  Tan : Moto Bomber",00048857,"Size: 20","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750,0,0,0,N
0004885708,,,,22763,7750,2,,,,,,,209.000,174.167,139.000,115.833,0.000,0.000,,,ASHWOOD,"Ladies Leather Bomber Jacket  Tan : Moto Bomber","Ladies Leather Bomber Jacket  Tan : Moto Bomber",00048857,"Size: 22","moto bomber",ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750,0,0,0,N
0004877304,,,,22768,7734,2,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Stylish Leather Pencil Skirt Black: SK 14","Stylish Leather Pencil Skirt Black: SK 14",00048773,"Size: 14","skirt 14",ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-14-p7734,0,0,0,N
0004877305,,,,22769,7734,2,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Stylish Leather Pencil Skirt Black: SK 14","Stylish Leather Pencil Skirt Black: SK 14",00048773,"Size: 16","skirt 14",ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-14-p7734,0,0,0,N
0004877306,,,,22770,7734,2,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Stylish Leather Pencil Skirt Black: SK 14","Stylish Leather Pencil Skirt Black: SK 14",00048773,"Size: 18","skirt 14",ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-14-p7734,0,0,0,N
0004877307,,,,22771,7734,2,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Stylish Leather Pencil Skirt Black: SK 14","Stylish Leather Pencil Skirt Black: SK 14",00048773,"Size: 20","skirt 14",ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-14-p7734,0,0,0,N
0004877308,,,,22772,7734,2,,,,,,,79.990,66.658,79.990,66.658,0.000,0.000,,,ASHWOOD,"Stylish Leather Pencil Skirt Black: SK 14","Stylish Leather Pencil Skirt Black: SK 14",00048773,"Size: 22","skirt 14",ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-14-p7734,0,0,0,N
